strd_date,strd_tizn_val,ifw_rgn_dv_val,vehi_size_dv_val,vehi_typ_dv_val,vehi_num,pass_nt
20230925,6,내부,중형,승용,107,107
20230925,6,내부,중형,승합,5,5
20230925,6,내부,중형,화물,6,6
20230925,9,내부,경형,승용,1,1
20230925,9,내부,대형,승용,119,119
20230925,9,내부,대형,승합,10,10
20230925,9,내부,대형,화물,11,11
20230925,9,내부,소형,승용,1,1
20230925,9,내부,소형,특수,2,2
20230925,9,내부,소형,화물,83,83
20230925,9,내부,중형,승용,223,223
20230925,9,내부,중형,승합,8,8
20230925,9,내부,중형,화물,12,12
20230925,10,내부,대형,승용,138,138
20230925,10,내부,대형,승합,1,1
20230925,10,내부,대형,화물,10,10
20230925,10,내부,소형,승용,1,1
20230925,10,내부,소형,화물,71,71
20230925,10,내부,중형,승용,183,183
20230925,10,내부,중형,승합,2,2
20230925,10,내부,중형,특수,2,2
20230925,10,내부,중형,화물,9,9
20230925,11,내부,대형,승용,131,131
20230925,11,내부,대형,특수,1,1
20230925,11,내부,대형,화물,10,10
20230925,11,내부,소형,승용,2,2
20230925,11,내부,소형,화물,83,83
20230925,11,내부,중형,승용,181,181
20230925,11,내부,중형,승합,12,12
20230925,11,내부,중형,화물,10,10
20230925,12,내부,경형,승용,1,1
20230925,12,내부,대형,승용,128,128
20230925,12,내부,대형,승합,3,3
20230925,12,내부,대형,화물,14,14
20230925,12,내부,소형,특수,2,2
20230925,12,내부,소형,화물,61,61
20230925,12,내부,중형,승용,194,194
20230925,12,내부,중형,승합,5,5
20230925,12,내부,중형,특수,1,1
20230925,12,내부,중형,화물,12,12
20230925,13,내부,대형,승용,141,141
20230925,13,내부,대형,화물,7,7
20230925,13,내부,소형,특수,3,3
20230925,13,내부,소형,화물,72,72
20230925,13,내부,중형,승용,189,189
20230925,13,내부,중형,승합,2,2
20230925,13,내부,중형,특수,1,1
20230925,13,내부,중형,화물,7,7
20230925,14,내부,대형,승용,146,146
20230925,14,내부,대형,특수,1,1
20230925,14,내부,대형,화물,8,8
20230925,14,내부,소형,특수,1,1
20230925,14,내부,소형,화물,77,77
20230925,14,내부,중형,승용,234,234
20230925,14,내부,중형,승합,10,10
20230925,14,내부,중형,특수,1,1
20230925,14,내부,중형,화물,12,12
20230925,15,내부,대형,승용,217,217
20230925,15,내부,대형,승합,3,3
20230925,15,내부,대형,화물,8,8
20230925,15,내부,소형,특수,2,2
20230925,15,내부,소형,화물,77,77
20230925,15,내부,중형,승용,296,296
20230925,15,내부,중형,승합,8,8
20230925,15,내부,중형,특수,1,1
20230925,15,내부,중형,화물,15,15
20230925,16,내부,대형,승용,221,221
20230925,16,내부,대형,화물,3,3
20230925,16,내부,소형,승용,2,2
20230925,16,내부,소형,특수,3,3
20230925,16,내부,소형,화물,87,87
20230925,16,내부,중형,승용,289,289
20230925,16,내부,중형,승합,4,4
20230925,16,내부,중형,특수,1,1
20230925,16,내부,중형,화물,16,16
20230925,17,내부,대형,승용,203,203
20230925,17,내부,대형,특수,1,1
20230925,17,내부,대형,화물,1,1
20230925,17,내부,소형,승용,4,4
20230925,17,내부,소형,화물,81,81
20230925,17,내부,중형,승용,344,344
20230925,17,내부,중형,승합,6,6
20230925,17,내부,중형,특수,1,1
20230925,17,내부,중형,화물,9,9
20230925,20,내부,대형,승용,141,141
20230925,20,내부,대형,화물,2,2
20230925,20,내부,소형,승용,1,1
20230925,20,내부,소형,화물,19,19
20230925,20,내부,중형,승용,181,181
20230925,20,내부,중형,승합,4,4
20230925,20,내부,중형,화물,2,2
20230925,21,내부,대형,승용,99,99
20230925,21,내부,대형,화물,2,2
20230925,21,내부,소형,화물,16,16
20230925,21,내부,중형,승용,140,140
20230925,21,내부,중형,화물,1,1
20230925,22,내부,대형,승용,40,40
20230925,22,내부,소형,화물,7,7
20230925,22,내부,중형,승용,81,81
20230925,22,내부,중형,승합,3,3
20230925,23,내부,대형,승용,24,24
20230925,23,내부,대형,화물,1,1
20230925,23,내부,소형,화물,3,3
20230925,23,내부,중형,승용,36,36
20230925,23,내부,중형,승합,1,1
20230926,0,내부,대형,승용,16,16
20230926,0,내부,대형,화물,1,1
20230926,0,내부,소형,화물,6,6
20230926,0,내부,중형,승용,39,39
20230926,0,내부,중형,화물,3,3
20230926,1,내부,대형,승용,8,8
20230926,1,내부,소형,화물,1,1
20230926,1,내부,중형,승용,14,14
20230926,2,내부,대형,승용,1,1
20230926,2,내부,대형,화물,1,1
20230926,2,내부,소형,화물,2,2
20230926,2,내부,중형,승용,6,6
20230926,3,내부,대형,승용,6,6
20230926,3,내부,소형,화물,2,2
20230926,3,내부,중형,승용,7,7
20230926,4,내부,대형,승용,4,4
20230926,4,내부,대형,화물,3,3
20230926,4,내부,소형,화물,3,3
20230926,4,내부,중형,승용,12,12
20230926,4,내부,중형,화물,1,1
20230926,5,내부,대형,승용,32,32
20230926,5,내부,대형,화물,5,5
20230926,5,내부,소형,화물,15,15
20230926,5,내부,중형,승용,61,61
20230926,5,내부,중형,승합,6,6
20230926,5,내부,중형,화물,3,3
20230926,6,내부,대형,승용,46,46
20230926,6,내부,대형,화물,4,4
20230926,6,내부,소형,특수,1,1
20230926,6,내부,소형,화물,49,49
20230926,6,내부,중형,승용,87,87
20230926,6,내부,중형,승합,2,2
20230926,6,내부,중형,특수,1,1
20230926,6,내부,중형,화물,2,2
20230926,9,내부,대형,승용,140,140
20230926,9,내부,대형,승합,2,2
20230926,9,내부,대형,화물,3,3
20230926,9,내부,소형,승용,1,1
20230926,9,내부,소형,화물,77,77
20230926,9,내부,중형,승용,228,228
20230926,9,내부,중형,승합,3,3
20230926,9,내부,중형,화물,14,14
20230926,10,내부,대형,승용,119,119
20230926,10,내부,대형,승합,1,1
20230926,10,내부,대형,화물,10,10
20230926,10,내부,소형,승용,2,2
20230926,10,내부,소형,특수,1,1
20230926,10,내부,소형,화물,81,81
20230926,10,내부,중형,승용,183,183
20230926,10,내부,중형,승합,5,5
20230926,10,내부,중형,화물,10,10
20230926,11,내부,경형,승용,1,1
20230926,11,내부,대형,승용,148,148
20230926,11,내부,대형,승합,2,2
20230926,11,내부,대형,특수,2,2
20230926,11,내부,대형,화물,7,7
20230926,11,내부,소형,특수,1,1
20230926,11,내부,소형,화물,84,84
20230926,11,내부,중형,승용,191,191
20230926,11,내부,중형,승합,2,2
20230926,11,내부,중형,화물,13,13
20230926,12,내부,대형,승용,128,128
20230926,12,내부,대형,화물,4,4
20230926,12,내부,소형,화물,67,67
20230926,12,내부,중형,승용,177,177
20230926,12,내부,중형,승합,4,4
20230926,12,내부,중형,화물,9,9
20230926,13,내부,대형,승용,134,134
20230926,13,내부,대형,화물,9,9
20230926,13,내부,소형,특수,1,1
20230926,13,내부,소형,화물,62,62
20230926,13,내부,중형,승용,200,200
20230926,13,내부,중형,승합,7,7
20230926,13,내부,중형,특수,1,1
20230926,13,내부,중형,화물,11,11
20230926,14,내부,대형,승용,163,163
20230926,14,내부,대형,승합,2,2
20230926,14,내부,대형,특수,1,1
20230926,14,내부,대형,화물,9,9
20230926,14,내부,소형,승용,1,1
20230926,14,내부,소형,화물,85,85
20230926,14,내부,중형,승용,215,215
20230926,14,내부,중형,승합,9,9
20230926,14,내부,중형,화물,13,13
20230926,15,내부,대형,승용,163,163
20230926,15,내부,대형,화물,3,3
20230926,15,내부,소형,특수,2,2
20230926,15,내부,소형,화물,74,74
20230926,15,내부,중형,승용,227,227
20230926,15,내부,중형,승합,5,5
20230926,15,내부,중형,화물,12,12
20230926,16,내부,대형,승용,166,166
20230926,16,내부,대형,승합,1,1
20230926,16,내부,대형,화물,4,4
20230926,16,내부,소형,승용,1,1
20230926,16,내부,소형,화물,64,64
20230926,16,내부,중형,승용,231,231
20230926,16,내부,중형,승합,6,6
20230926,16,내부,중형,화물,11,11
20230926,17,내부,경형,승용,1,1
20230926,17,내부,대형,승용,234,234
20230926,17,내부,대형,승합,1,1
20230926,17,내부,대형,화물,1,1
20230926,17,내부,소형,특수,2,2
20230926,17,내부,소형,화물,79,79
20230926,17,내부,중형,승용,344,344
20230926,17,내부,중형,승합,2,2
20230926,17,내부,중형,특수,1,1
20230926,17,내부,중형,화물,10,10
20230926,20,내부,대형,승용,118,118
20230926,20,내부,대형,승합,1,1
20230926,20,내부,소형,승용,2,2
20230926,20,내부,소형,화물,12,12
20230926,20,내부,중형,승용,175,175
20230926,20,내부,중형,승합,6,6
20230926,20,내부,중형,화물,5,5
20230926,21,내부,대형,승용,103,103
20230926,21,내부,대형,화물,1,1
20230926,21,내부,소형,승용,1,1
20230926,21,내부,소형,화물,11,11
20230926,21,내부,중형,승용,115,115
20230926,21,내부,중형,승합,3,3
20230926,22,내부,대형,승용,55,55
20230926,22,내부,소형,특수,1,1
20230926,22,내부,소형,화물,7,7
20230926,22,내부,중형,승용,89,89
20230926,22,내부,중형,승합,1,1
20230926,22,내부,중형,화물,1,1
20230926,23,내부,대형,승용,21,21
20230926,23,내부,소형,화물,2,2
20230926,23,내부,중형,승용,43,43
20230926,23,내부,중형,승합,2,2
20230926,23,내부,중형,화물,1,1
20230927,0,내부,대형,승용,16,16
20230927,0,내부,대형,화물,2,2
20230927,0,내부,소형,화물,3,3
20230927,0,내부,중형,승용,29,29
20230927,0,내부,중형,화물,2,2
20230927,1,내부,대형,승용,5,5
20230927,1,내부,소형,화물,2,2
20230927,1,내부,중형,승용,14,14
20230927,2,내부,대형,승용,7,7
20230927,2,내부,대형,화물,1,1
20230927,2,내부,소형,특수,1,1
20230927,2,내부,중형,승용,12,12
20230927,3,내부,대형,승용,3,3
20230927,3,내부,소형,화물,1,1
20230927,3,내부,중형,승용,8,8
20230927,3,내부,중형,화물,1,1
20230927,4,내부,대형,승용,6,6
20230927,4,내부,대형,화물,2,2
20230927,4,내부,소형,화물,4,4
20230927,4,내부,중형,승용,18,18
20230927,4,내부,중형,승합,1,1
20230927,4,내부,중형,화물,2,2
20230927,5,내부,대형,승용,23,23
20230927,5,내부,대형,화물,7,7
20230927,5,내부,소형,화물,19,19
20230927,5,내부,중형,승용,52,52
20230927,5,내부,중형,승합,4,4
20230927,5,내부,중형,화물,1,1
20230927,6,내부,대형,승용,50,50
20230927,6,내부,대형,화물,6,6
20230927,6,내부,소형,화물,40,40
20230927,6,내부,중형,승용,84,84
20230927,6,내부,중형,승합,3,3
20230927,6,내부,중형,화물,4,4
20230927,9,내부,대형,승용,112,112
20230927,9,내부,대형,승합,8,8
20230927,9,내부,대형,화물,10,10
20230927,9,내부,소형,화물,60,60
20230927,9,내부,중형,승용,235,235
20230927,9,내부,중형,승합,4,4
20230927,9,내부,중형,화물,10,10
20230927,10,내부,대형,승용,148,148
20230927,10,내부,대형,승합,3,3
20230927,10,내부,대형,화물,11,11
20230927,10,내부,소형,승용,1,1
20230927,10,내부,소형,특수,1,1
20230927,10,내부,소형,화물,80,80
20230927,10,내부,중형,승용,188,188
20230927,10,내부,중형,승합,6,6
20230927,10,내부,중형,화물,14,14
20230927,11,내부,대형,승용,164,164
20230927,11,내부,대형,승합,1,1
20230927,11,내부,대형,화물,14,14
20230927,11,내부,소형,승용,1,1
20230927,11,내부,소형,특수,1,1
20230927,11,내부,소형,화물,80,80
20230927,11,내부,중형,승용,233,233
20230927,11,내부,중형,승합,6,6
20230927,11,내부,중형,화물,14,14
20230927,12,내부,대형,승용,155,155
20230927,12,내부,대형,승합,1,1
20230927,12,내부,대형,화물,3,3
20230927,12,내부,소형,승용,1,1
20230927,12,내부,소형,특수,1,1
20230927,12,내부,소형,화물,78,78
20230927,12,내부,중형,승용,270,270
20230927,12,내부,중형,승합,7,7
20230927,12,내부,중형,화물,12,12
20230927,13,내부,대형,승용,209,209
20230927,13,내부,대형,승합,1,1
20230927,13,내부,대형,화물,6,6
20230927,13,내부,소형,화물,64,64
20230927,13,내부,중형,승용,275,275
20230927,13,내부,중형,승합,7,7
20230927,13,내부,중형,화물,9,9
20230927,14,내부,대형,승용,197,197
20230927,14,내부,대형,승합,1,1
20230927,14,내부,대형,화물,5,5
20230927,14,내부,소형,승용,1,1
20230927,14,내부,소형,특수,1,1
20230927,14,내부,소형,화물,84,84
20230927,14,내부,중형,승용,301,301
20230927,14,내부,중형,승합,3,3
20230927,14,내부,중형,화물,13,13
20230927,15,내부,대형,승용,237,237
20230927,15,내부,대형,승합,2,2
20230927,15,내부,대형,특수,1,1
20230927,15,내부,대형,화물,4,4
20230927,15,내부,소형,승용,2,2
20230927,15,내부,소형,특수,2,2
20230927,15,내부,소형,화물,73,73
20230927,15,내부,중형,승용,341,341
20230927,15,내부,중형,승합,7,7
20230927,15,내부,중형,특수,1,1
20230927,15,내부,중형,화물,19,19
20230927,16,내부,대형,승용,272,272
20230927,16,내부,대형,승합,3,3
20230927,16,내부,대형,화물,10,10
20230927,16,내부,소형,특수,1,1
20230927,16,내부,소형,화물,70,70
20230927,16,내부,중형,승용,340,340
20230927,16,내부,중형,승합,5,5
20230927,16,내부,중형,화물,6,6
20230927,17,내부,대형,승용,220,220
20230927,17,내부,대형,화물,2,2
20230927,17,내부,소형,승용,2,2
20230927,17,내부,소형,화물,36,36
20230927,17,내부,중형,승용,348,348
20230927,17,내부,중형,승합,5,5
20230927,17,내부,중형,특수,1,1
20230927,17,내부,중형,화물,4,4
20230927,20,내부,대형,승용,131,131
20230927,20,내부,대형,화물,1,1
20230927,20,내부,소형,승용,1,1
20230927,20,내부,소형,화물,13,13
20230927,20,내부,중형,승용,198,198
20230927,20,내부,중형,승합,3,3
20230927,20,내부,중형,화물,3,3
20230927,21,내부,대형,승용,107,107
20230927,21,내부,소형,승용,1,1
20230927,21,내부,소형,화물,10,10
20230927,21,내부,중형,승용,160,160
20230927,21,내부,중형,승합,3,3
20230927,22,내부,대형,승용,74,74
20230927,22,내부,소형,화물,7,7
20230927,22,내부,중형,승용,124,124
20230927,22,내부,중형,승합,2,2
20230927,23,내부,대형,승용,36,36
20230927,23,내부,대형,화물,1,1
20230927,23,내부,소형,화물,3,3
20230927,23,내부,중형,승용,72,72
20230927,23,내부,중형,승합,2,2
